id,name,city,age,friend_name,hobbies
485,Sophie,Boston,93,Amelia,"Yoga, Running"
485,Sophie,Boston,93,Kevin,"Watching Sports, Team Sports"
486,John,Nashville,93,John,"Shopping, Jewelry Making, Woodworking"
486,John,Nashville,93,Sarah,"Television, Team Sports"
486,John,Nashville,93,Mia,"Watching Sports, Golf"
486,John,Nashville,93,Robert,"Bicycling, Writing"
487,Oliver,Palm Springs,56,Mia,"Housework, Genealogy"
487,Oliver,Palm Springs,56,Amelia,"Golf, Eating Out"
487,Oliver,Palm Springs,56,Mateo,"Board Games, Dancing"
487,Oliver,Palm Springs,56,Sarah,"Socializing, Housework"
487,Oliver,Palm Springs,56,Mateo,"Jewelry Making, Cooking, Video Games"
488,Olivia,Sedona,31,Levi,"Quilting, Eating Out"
488,Olivia,Sedona,31,Emma,"Collecting, Television"
488,Olivia,Sedona,31,Liam,"Yoga, Martial Arts"
489,Mateo,Las Vegas,47,Michael,"Gardening, Writing"
489,Mateo,Las Vegas,47,Chloe,"Golf, Podcasts"
490,Chloe,Boston,22,Lucas,"Church Activities, Jewelry Making, Martial Arts"
490,Chloe,Boston,22,Elijah,"Music, Traveling"
490,Chloe,Boston,22,Chris,"Genealogy, Podcasts"
490,Chloe,Boston,22,Kevin,"Walking, Painting, Watching Sports"
490,Chloe,Boston,22,Zoey,"Walking, Board Games"
491,Evy,Orlando,57,Kevin,"Eating Out, Television"
491,Evy,Orlando,57,Elijah,"Playing Cards, Television, Quilting"
491,Evy,Orlando,57,Emily,"Writing, Traveling, Yoga"
491,Evy,Orlando,57,Noah,"Television, Dancing"
491,Evy,Orlando,57,Oliver,"Writing, Housework, Movie Watching"
491,Evy,Orlando,57,Sophie,Martial Arts
492,Jack,New York City,33,Levi,"Housework, Yoga, Walking"
492,Jack,New York City,33,Luke,"Board Games, Dancing, Genealogy"
492,Jack,New York City,33,Evy,"Running, Jewelry Making, Television"
493,Michael,Portland,84,Mia,"Golf, Team Sports, Martial Arts"
493,Michael,Portland,84,Michael,"Tennis, Genealogy, Music"
493,Michael,Portland,84,Charlotte,"Writing, Playing Cards, Video Games"
494,Emily,San Antonio,87,Mia,"Collecting, Gardening"
494,Emily,San Antonio,87,Mia,"Running, Housework"
494,Emily,San Antonio,87,Michelle,"Jewelry Making, Writing, Reading"
495,Noah,Branson,76,Leo,"Painting, Cooking, Podcasts"
495,Noah,Branson,76,John,"Collecting, Volunteer Work"
495,Noah,Branson,76,John,"Television, Church Activities, Calligraphy"
496,John,Sedona,53,Mia,"Television, Shopping, Quilting"
496,John,Sedona,53,Chloe,"Walking, Socializing, Cooking"
496,John,Sedona,53,Noah,"Music, Team Sports"
496,John,Sedona,53,Michelle,"Collecting, Writing, Video Games"
496,John,Sedona,53,Emma,"Shopping, Genealogy"
497,Joe,Orlando,80,Michelle,"Movie Watching, Video Games, Running"
497,Joe,Orlando,80,Noah,"Board Games, Podcasts, Bicycling"
497,Joe,Orlando,80,Camila,Cooking
497,Joe,Orlando,80,Luke,"Housework, Playing Cards, Fishing"
497,Joe,Orlando,80,Emma,"Podcasts, Walking"
497,Joe,Orlando,80,Mateo,"Socializing, Quilting, Television"
498,Evy,Los Angeles,20,Emily,"Woodworking, Movie Watching"
498,Evy,Los Angeles,20,Michelle,"Martial Arts, Woodworking"
498,Evy,Los Angeles,20,Emily,"Skiing & Snowboarding, Movie Watching"
499,Chloe,Savannah,99,Mia,"Walking, Watching Sports, Television"
499,Chloe,Savannah,99,Michelle,"Shopping, Playing Cards, Cooking"
499,Chloe,Savannah,99,Daniel,"Reading, Collecting"
499,Chloe,Savannah,99,Ava,"Volunteer Work, Quilting"
499,Chloe,Savannah,99,Amelia,"Church Activities, Socializing, Fishing"
500,Nora,Orlando,26,Charlotte,"Eating Out, Music, Calligraphy"
500,Nora,Orlando,26,Sophie,"Dancing, Running, Bicycling"
500,Nora,Orlando,26,Zoey,"Team Sports, Yoga, Podcasts"
500,Nora,Orlando,26,Liam,"Painting, Yoga, Watching Sports"
500,Nora,Orlando,26,Victoria,"Dancing, Jewelry Making"
500,Nora,Orlando,26,Sarah,"Bicycling, Tennis, Team Sports"
501,Chloe,Orlando,37,Robert,"Collecting, Golf"
501,Chloe,Orlando,37,Charlotte,"Fishing, Bicycling"
501,Chloe,Orlando,37,John,"Shopping, Writing"
501,Chloe,Orlando,37,Lucas,"Skiing & Snowboarding, Woodworking, Genealogy"
501,Chloe,Orlando,37,Elijah,"Church Activities, Movie Watching"
502,Sophie,New Orleans,64,Noah,"Collecting, Housework, Volunteer Work"
502,Sophie,New Orleans,64,Grace,"Martial Arts, Tennis"
502,Sophie,New Orleans,64,Emily,"Jewelry Making, Martial Arts, Quilting"
502,Sophie,New Orleans,64,Amelia,"Woodworking, Reading, Traveling"
502,Sophie,New Orleans,64,Daniel,"Reading, Music"
503,Chloe,San Francisco,27,Elijah,"Housework, Watching Sports"
503,Chloe,San Francisco,27,Elijah,"Jewelry Making, Podcasts, Watching Sports"
504,Emma,Sedona,68,Emily,"Walking, Genealogy, Playing Cards"
504,Emma,Sedona,68,Noah,"Skiing & Snowboarding, Shopping, Playing Cards"
504,Emma,Sedona,68,Chris,"Collecting, Fishing"
504,Emma,Sedona,68,Luke,"Board Games, Watching Sports, Yoga"
504,Emma,Sedona,68,Ava,"Church Activities, Writing"
504,Emma,Sedona,68,Charlotte,"Television, Bicycling, Genealogy"
505,Chloe,Nashville,63,Noah,"Tennis, Reading, Shopping"
505,Chloe,Nashville,63,Sarah,"Genealogy, Cooking"
505,Chloe,Nashville,63,Camila,"Gardening, Reading"
506,Daniel,Miami Beach,51,Mia,"Tennis, Martial Arts"
506,Daniel,Miami Beach,51,Camila,"Socializing, Tennis, Fishing"
506,Daniel,Miami Beach,51,Charlotte,"Movie Watching, Jewelry Making, Video Games"
506,Daniel,Miami Beach,51,Victoria,"Board Games, Gardening"
507,Michelle,Honolulu,44,Daniel,"Quilting, Volunteer Work, Calligraphy"
507,Michelle,Honolulu,44,Zoey,"Tennis, Shopping"
507,Michelle,Honolulu,44,Leo,"Cooking, Traveling"
507,Michelle,Honolulu,44,Grace,"Movie Watching, Writing"
508,Zoey,St. Louis,28,Kevin,"Video Games, Dancing"
508,Zoey,St. Louis,28,Leo,"Dancing, Calligraphy"
508,Zoey,St. Louis,28,Emma,"Collecting, Dancing, Running"
508,Zoey,St. Louis,28,Michelle,"Video Games, Fishing"
508,Zoey,St. Louis,28,Elijah,Volunteer Work
509,Ava,New Orleans,91,Jack,"Team Sports, Church Activities, Woodworking"
509,Ava,New Orleans,91,Lucas,"Golf, Reading"
509,Ava,New Orleans,91,Victoria,"Podcasts, Playing Cards, Traveling"
510,Sarah,Boston,38,Chris,"Podcasts, Housework"
510,Sarah,Boston,38,Mateo,"Collecting, Golf, Writing"
510,Sarah,Boston,38,John,"Golf, Movie Watching"
510,Sarah,Boston,38,Sophie,"Running, Collecting"
511,Mateo,Nashville,24,Michelle,"Calligraphy, Gardening"
511,Mateo,Nashville,24,Leo,"Running, Socializing"
511,Mateo,Nashville,24,Mia,"Quilting, Painting"
511,Mateo,Nashville,24,Amelia,"Cooking, Movie Watching"
512,Chris,New York City,44,Levi,"Bicycling, Board Games"
512,Chris,New York City,44,Chloe,"Video Games, Board Games"
512,Chris,New York City,44,Jack,"Music, Playing Cards, Genealogy"
512,Chris,New York City,44,Joe,"Yoga, Skiing & Snowboarding, Podcasts"
512,Chris,New York City,44,Evy,"Quilting, Running"
512,Chris,New York City,44,Isabella,"Skiing & Snowboarding, Gardening"
513,Zoey,Charleston,46,Kevin,"Playing Cards, Jewelry Making"
513,Zoey,Charleston,46,Charlotte,"Shopping, Calligraphy, Quilting"
513,Zoey,Charleston,46,Sarah,"Movie Watching, Music"
513,Zoey,Charleston,46,Grace,"Martial Arts, Podcasts"
513,Zoey,Charleston,46,Emily,"Fishing, Church Activities, Video Games"
513,Zoey,Charleston,46,Emma,"Fishing, Video Games"
514,Kevin,Nashville,59,Isabella,"Bicycling, Podcasts"
514,Kevin,Nashville,59,Luke,"Painting, Tennis"
515,Emma,Nashville,53,Olivia,"Quilting, Walking, Cooking"
515,Emma,Nashville,53,Mia,"Television, Board Games, Traveling"
515,Emma,Nashville,53,Michael,"Housework, Reading"
515,Emma,Nashville,53,Olivia,"Video Games, Board Games"
515,Emma,Nashville,53,Emma,"Tennis, Golf"
515,Emma,Nashville,53,Robert,"Cooking, Gardening, Bicycling"
516,Elijah,Charleston,90,Chloe,"Jewelry Making, Watching Sports, Martial Arts"
516,Elijah,Charleston,90,Camila,"Traveling, Movie Watching, Eating Out"
516,Elijah,Charleston,90,Isabella,"Movie Watching, Housework, Dancing"
516,Elijah,Charleston,90,Leo,"Television, Dancing, Calligraphy"
517,Mia,Los Angeles,72,Joe,"Walking, Video Games"
517,Mia,Los Angeles,72,Chloe,"Movie Watching, Bicycling, Fishing"
517,Mia,Los Angeles,72,Kevin,"Woodworking, Writing"
517,Mia,Los Angeles,72,Leo,"Music, Cooking"
518,Luke,Washington,22,Liam,"Golf, Music, Quilting"
518,Luke,Washington,22,Oliver,"Yoga, Socializing"
518,Luke,Washington,22,John,"Golf, Cooking"
519,Mia,Boston,90,Nora,"Music, Calligraphy"
519,Mia,Boston,90,Victoria,"Painting, Reading"
519,Mia,Boston,90,Emily,"Church Activities, Movie Watching"
519,Mia,Boston,90,Emma,"Reading, Bicycling"
519,Mia,Boston,90,Isabella,"Traveling, Golf, Calligraphy"
519,Mia,Boston,90,Evy,"Watching Sports, Music, Reading"
520,Nora,New Orleans,21,Michelle,"Golf, Board Games"
520,Nora,New Orleans,21,Amelia,"Movie Watching, Music, Tennis"
520,Nora,New Orleans,21,Noah,"Quilting, Genealogy, Music"
520,Nora,New Orleans,21,Emma,"Team Sports, Movie Watching, Dancing"
521,Leo,Branson,81,Sarah,"Cooking, Housework"
521,Leo,Branson,81,Amelia,Painting
522,Olivia,Palm Springs,76,John,"Bicycling, Walking"
522,Olivia,Palm Springs,76,Mia,"Genealogy, Music"
522,Olivia,Palm Springs,76,Oliver,"Bicycling, Team Sports, Collecting"
523,Leo,Miami Beach,21,Ava,"Movie Watching, Bicycling"
523,Leo,Miami Beach,21,Jack,"Walking, Watching Sports, Collecting"
523,Leo,Miami Beach,21,Isabella,"Cooking, Volunteer Work, Reading"
523,Leo,Miami Beach,21,Emma,"Board Games, Yoga"
524,Mateo,Palm Springs,97,Ava,"Bicycling, Podcasts, Walking"
524,Mateo,Palm Springs,97,Isabella,"Team Sports, Painting, Socializing"
524,Mateo,Palm Springs,97,Joe,"Watching Sports, Board Games"
524,Mateo,Palm Springs,97,Elijah,"Movie Watching, Golf, Tennis"
524,Mateo,Palm Springs,97,Liam,"Yoga, Shopping, Quilting"
524,Mateo,Palm Springs,97,Lucas,"Dancing, Skiing & Snowboarding, Video Games"
525,Elijah,Palm Springs,36,Noah,"Dancing, Tennis"
525,Elijah,Palm Springs,36,Chris,"Reading, Collecting, Podcasts"
525,Elijah,Palm Springs,36,Sarah,"Tennis, Cooking"
525,Elijah,Palm Springs,36,Luke,"Skiing & Snowboarding, Movie Watching, Watching Sports"
525,Elijah,Palm Springs,36,Jack,"Painting, Eating Out"
526,Elijah,Orlando,72,John,"Martial Arts, Socializing, Music"
526,Elijah,Orlando,72,Elijah,"Dancing, Walking, Church Activities"
526,Elijah,Orlando,72,Sarah,"Shopping, Yoga, Martial Arts"
526,Elijah,Orlando,72,Robert,"Quilting, Traveling"
527,Luke,Saint Augustine,23,Leo,"Woodworking, Genealogy"
527,Luke,Saint Augustine,23,Camila,"Tennis, Dancing"
528,Liam,New Orleans,95,Nora,"Golf, Traveling"
528,Liam,New Orleans,95,Nora,"Martial Arts, Shopping, Watching Sports"
528,Liam,New Orleans,95,Liam,"Video Games, Dancing, Fishing"
529,Noah,Branson,72,Elijah,"Genealogy, Bicycling"
529,Noah,Branson,72,Victoria,"Running, Tennis, Dancing"
529,Noah,Branson,72,Mia,"Skiing & Snowboarding, Woodworking, Dancing"
530,Luke,New York City,23,Liam,"Painting, Video Games"
530,Luke,New York City,23,Olivia,"Cooking, Golf, Board Games"
530,Luke,New York City,23,Liam,"Video Games, Golf, Running"
531,Emily,St. Louis,95,Camila,"Reading, Collecting, Movie Watching"
531,Emily,St. Louis,95,Chris,"Genealogy, Cooking, Church Activities"
531,Emily,St. Louis,95,Levi,"Movie Watching, Jewelry Making"
531,Emily,St. Louis,95,Isabella,"Golf, Yoga"
532,Ava,Branson,68,Jack,"Music, Television"
532,Ava,Branson,68,Grace,"Fishing, Painting"
532,Ava,Branson,68,Ava,"Woodworking, Team Sports"
533,Luke,Chicago,40,Chris,"Quilting, Movie Watching, Reading"
533,Luke,Chicago,40,Michael,"Painting, Golf, Volunteer Work"
534,Amelia,Lahaina,96,Ava,"Television, Board Games, Cooking"
534,Amelia,Lahaina,96,Ava,"Gardening, Eating Out, Volunteer Work"
534,Amelia,Lahaina,96,Ava,"Collecting, Socializing, Writing"
534,Amelia,Lahaina,96,Ava,"Television, Podcasts, Fishing"
534,Amelia,Lahaina,96,Joe,"Skiing & Snowboarding, Bicycling"
534,Amelia,Lahaina,96,Chloe,"Calligraphy, Skiing & Snowboarding"
535,Nora,New York City,83,Sophie,"Walking, Video Games"
535,Nora,New York City,83,Camila,Running
535,Nora,New York City,83,Emma,"Writing, Housework, Collecting"
536,Elijah,Las Vegas,80,Isabella,"Tennis, Collecting"
536,Elijah,Las Vegas,80,Michelle,"Television, Reading, Genealogy"
536,Elijah,Las Vegas,80,Leo,"Reading, Podcasts, Woodworking"
537,Jack,Las Vegas,97,Oliver,"Shopping, Traveling"
537,Jack,Las Vegas,97,Oliver,"Video Games, Yoga, Watching Sports"
537,Jack,Las Vegas,97,Noah,"Running, Playing Cards, Socializing"
537,Jack,Las Vegas,97,Luke,"Genealogy, Gardening"
538,Leo,Sedona,67,Chris,"Walking, Tennis, Cooking"
538,Leo,Sedona,67,Michael,"Board Games, Traveling, Collecting"
538,Leo,Sedona,67,Zoey,"Movie Watching, Eating Out"
538,Leo,Sedona,67,Elijah,"Housework, Painting"
538,Leo,Sedona,67,Amelia,"Team Sports, Woodworking"
538,Leo,Sedona,67,Sarah,"Movie Watching, Traveling"
539,Lucas,Savannah,94,Levi,"Skiing & Snowboarding, Jewelry Making, Tennis"
539,Lucas,Savannah,94,Nora,"Dancing, Podcasts, Cooking"
539,Lucas,Savannah,94,Mateo,"Eating Out, Writing"
539,Lucas,Savannah,94,Noah,"Reading, Watching Sports, Collecting"
539,Lucas,Savannah,94,Nora,"Watching Sports, Television"
539,Lucas,Savannah,94,Joe,"Fishing, Tennis, Genealogy"
540,Joe,San Diego,96,Leo,"Running, Calligraphy, Watching Sports"
540,Joe,San Diego,96,Victoria,"Socializing, Eating Out, Team Sports"
540,Joe,San Diego,96,Olivia,"Bicycling, Playing Cards, Painting"
540,Joe,San Diego,96,Mateo,"Jewelry Making, Fishing"
541,Nora,Saint Augustine,21,Michael,"Eating Out, Jewelry Making"
541,Nora,Saint Augustine,21,Ava,"Running, Collecting"
542,Michael,Las Vegas,52,Victoria,"Writing, Cooking"
542,Michael,Las Vegas,52,John,"Reading, Tennis"
542,Michael,Las Vegas,52,Leo,"Volunteer Work, Bicycling, Traveling"
543,Grace,Sedona,62,Amelia,"Volunteer Work, Television"
543,Grace,Sedona,62,Nora,"Movie Watching, Podcasts"
543,Grace,Sedona,62,Levi,"Golf, Genealogy"
543,Grace,Sedona,62,Ava,"Movie Watching, Yoga"
544,Levi,New Orleans,88,Chris,"Music, Calligraphy, Quilting"
544,Levi,New Orleans,88,Sarah,"Martial Arts, Quilting"
544,Levi,New Orleans,88,Leo,"Shopping, Traveling, Tennis"
544,Levi,New Orleans,88,Jack,"Calligraphy, Yoga, Painting"
544,Levi,New Orleans,88,Olivia,"Calligraphy, Television"
544,Levi,New Orleans,88,Liam,"Podcasts, Calligraphy"
545,Chris,Saint Augustine,98,Lucas,"Podcasts, Jewelry Making, Yoga"
545,Chris,Saint Augustine,98,Michael,"Fishing, Golf"
545,Chris,Saint Augustine,98,Emma,"Genealogy, Skiing & Snowboarding, Cooking"
546,Sophie,San Francisco,64,Amelia,"Writing, Shopping, Housework"
546,Sophie,San Francisco,64,Lucas,"Shopping, Eating Out, Television"
546,Sophie,San Francisco,64,Camila,"Podcasts, Shopping, Yoga"
547,Oliver,Seattle,68,Lucas,"Gardening, Tennis, Podcasts"
547,Oliver,Seattle,68,Charlotte,"Team Sports, Quilting, Music"
547,Oliver,Seattle,68,Michael,"Collecting, Eating Out"
547,Oliver,Seattle,68,Emma,"Team Sports, Fishing"
548,Victoria,Saint Augustine,59,Chris,"Skiing & Snowboarding, Traveling"
548,Victoria,Saint Augustine,59,Elijah,"Writing, Gardening, Running"
548,Victoria,Saint Augustine,59,Michael,"Calligraphy, Team Sports"
548,Victoria,Saint Augustine,59,Amelia,"Walking, Watching Sports"
548,Victoria,Saint Augustine,59,Amelia,"Quilting, Playing Cards"
548,Victoria,Saint Augustine,59,Daniel,"Music, Housework, Video Games"
549,Nora,Miami Beach,41,Nora,"Tennis, Quilting"
549,Nora,Miami Beach,41,Olivia,"Genealogy, Yoga, Walking"
549,Nora,Miami Beach,41,Leo,"Music, Shopping, Cooking"
549,Nora,Miami Beach,41,Sarah,"Skiing & Snowboarding, Shopping"
549,Nora,Miami Beach,41,Leo,"Collecting, Team Sports, Gardening"
549,Nora,Miami Beach,41,Mia,"Video Games, Woodworking, Golf"
550,Joe,Orlando,92,Amelia,"Traveling, Skiing & Snowboarding"
550,Joe,Orlando,92,Mateo,"Tennis, Shopping, Traveling"
550,Joe,Orlando,92,Charlotte,"Cooking, Running"
550,Joe,Orlando,92,Chloe,"Music, Video Games, Television"
550,Joe,Orlando,92,Olivia,"Walking, Music, Fishing"
550,Joe,Orlando,92,Camila,"Writing, Golf, Quilting"
551,Victoria,Miami Beach,18,Joe,"Painting, Team Sports, Church Activities"
551,Victoria,Miami Beach,18,Michelle,"Gardening, Genealogy"
551,Victoria,Miami Beach,18,Isabella,"Television, Housework"
551,Victoria,Miami Beach,18,Emma,"Housework, Team Sports, Writing"
551,Victoria,Miami Beach,18,Jack,"Golf, Music, Running"
551,Victoria,Miami Beach,18,Ava,"Painting, Watching Sports, Writing"
552,Isabella,Austin,93,Grace,"Dancing, Bicycling"
552,Isabella,Austin,93,Jack,"Calligraphy, Podcasts"
552,Isabella,Austin,93,John,"Calligraphy, Playing Cards, Watching Sports"
552,Isabella,Austin,93,Noah,"Genealogy, Video Games"
552,Isabella,Austin,93,John,"Music, Dancing"
553,Evy,New York City,83,Sarah,"Podcasts, Golf, Walking"
553,Evy,New York City,83,Luke,"Cooking, Golf, Jewelry Making"
553,Evy,New York City,83,Lucas,"Dancing, Team Sports, Painting"
553,Evy,New York City,83,Levi,"Eating Out, Podcasts"
553,Evy,New York City,83,Levi,"Board Games, Cooking"
553,Evy,New York City,83,Levi,"Skiing & Snowboarding, Jewelry Making"
554,Grace,Sedona,76,Oliver,"Dancing, Movie Watching"
554,Grace,Sedona,76,Kevin,"Golf, Quilting"
555,Evy,Lahaina,78,Chloe,"Tennis, Church Activities"
555,Evy,Lahaina,78,Evy,"Watching Sports, Running"
555,Evy,Lahaina,78,Grace,"Woodworking, Fishing, Cooking"
555,Evy,Lahaina,78,Zoey,"Writing, Movie Watching, Tennis"
555,Evy,Lahaina,78,Michael,"Church Activities, Board Games"
555,Evy,Lahaina,78,Oliver,"Writing, Board Games"
556,Amelia,Los Angeles,42,Emily,"Playing Cards, Housework"
556,Amelia,Los Angeles,42,Mia,"Skiing & Snowboarding, Reading"
556,Amelia,Los Angeles,42,Sarah,"Golf, Team Sports"
556,Amelia,Los Angeles,42,Liam,"Eating Out, Gardening, Playing Cards"
556,Amelia,Los Angeles,42,Sarah,"Dancing, Shopping, Genealogy"
556,Amelia,Los Angeles,42,Noah,"Movie Watching, Reading, Jewelry Making"
557,Lucas,Savannah,63,Luke,"Fishing, Movie Watching"
557,Lucas,Savannah,63,Zoey,"Bicycling, Woodworking, Board Games"
557,Lucas,Savannah,63,Evy,"Collecting, Writing"
557,Lucas,Savannah,63,Camila,"Walking, Music, Movie Watching"
557,Lucas,Savannah,63,Mia,"Fishing, Walking"
557,Lucas,Savannah,63,Elijah,"Woodworking, Golf, Walking"
558,Zoey,Miami Beach,37,Robert,"Eating Out, Cooking, Golf"
558,Zoey,Miami Beach,37,Chloe,"Video Games, Skiing & Snowboarding"
558,Zoey,Miami Beach,37,Levi,"Volunteer Work, Collecting, Golf"
558,Zoey,Miami Beach,37,Mia,"Writing, Church Activities"
558,Zoey,Miami Beach,37,Zoey,"Team Sports, Reading, Skiing & Snowboarding"
558,Zoey,Miami Beach,37,Oliver,"Bicycling, Gardening"
559,Luke,Honolulu,70,Sophie,"Yoga, Socializing"
559,Luke,Honolulu,70,Joe,"Movie Watching, Board Games, Cooking"
560,Robert,Sedona,76,Liam,"Playing Cards, Writing, Painting"
560,Robert,Sedona,76,Liam,"Video Games, Calligraphy"
560,Robert,Sedona,76,Amelia,"Video Games, Martial Arts"
560,Robert,Sedona,76,Nora,"Shopping, Watching Sports"
560,Robert,Sedona,76,Charlotte,"Television, Traveling"
560,Robert,Sedona,76,Sarah,"Movie Watching, Calligraphy"
561,Emma,Portland,33,Elijah,Walking
561,Emma,Portland,33,Daniel,"Yoga, Music"
561,Emma,Portland,33,Amelia,"Gardening, Board Games, Music"
562,Grace,Nashville,51,Grace,"Martial Arts, Podcasts, Traveling"
562,Grace,Nashville,51,Mia,"Video Games, Running"
562,Grace,Nashville,51,Chris,"Quilting, Jewelry Making, Gardening"
562,Grace,Nashville,51,Emma,"Dancing, Shopping, Reading"
562,Grace,Nashville,51,Isabella,"Playing Cards, Television"
562,Grace,Nashville,51,Mia,"Reading, Writing"
563,Daniel,Boston,62,Noah,"Dancing, Walking, Tennis"
563,Daniel,Boston,62,Charlotte,"Genealogy, Playing Cards"
563,Daniel,Boston,62,Olivia,"Housework, Reading, Walking"
564,Isabella,Los Angeles,73,Joe,"Watching Sports, Quilting, Calligraphy"
564,Isabella,Los Angeles,73,Leo,"Woodworking, Playing Cards, Podcasts"
564,Isabella,Los Angeles,73,Jack,"Cooking, Quilting, Playing Cards"
564,Isabella,Los Angeles,73,Evy,"Writing, Tennis, Eating Out"
564,Isabella,Los Angeles,73,Jack,"Fishing, Eating Out"
564,Isabella,Los Angeles,73,Sophie,"Shopping, Watching Sports"
565,Kevin,San Antonio,38,Leo,"Jewelry Making, Painting, Television"
565,Kevin,San Antonio,38,Mia,"Running, Tennis, Socializing"
566,Chloe,Las Vegas,52,Mia,"Gardening, Music, Genealogy"
566,Chloe,Las Vegas,52,Joe,"Reading, Golf"
566,Chloe,Las Vegas,52,Oliver,"Genealogy, Walking, Church Activities"
566,Chloe,Las Vegas,52,Chloe,"Church Activities, Genealogy, Bicycling"
567,Mia,Branson,39,Ava,"Movie Watching, Podcasts, Running"
567,Mia,Branson,39,Grace,"Painting, Collecting, Bicycling"
567,Mia,Branson,39,Daniel,"Gardening, Board Games, Dancing"
568,Elijah,Miami Beach,88,Isabella,"Shopping, Tennis, Volunteer Work"
568,Elijah,Miami Beach,88,Charlotte,"Running, Dancing, Playing Cards"
568,Elijah,Miami Beach,88,Amelia,"Bicycling, Tennis, Eating Out"
568,Elijah,Miami Beach,88,Luke,"Yoga, Movie Watching"
568,Elijah,Miami Beach,88,Mia,"Collecting, Dancing"
569,Kevin,Savannah,49,Charlotte,"Painting, Video Games"
569,Kevin,Savannah,49,Nora,"Watching Sports, Movie Watching, Traveling"
569,Kevin,Savannah,49,Leo,"Music, Bicycling"
569,Kevin,Savannah,49,Robert,"Playing Cards, Dancing"
569,Kevin,Savannah,49,Charlotte,"Calligraphy, Tennis"
570,Michael,Chicago,82,Robert,"Board Games, Eating Out"
570,Michael,Chicago,82,Chloe,"Socializing, Cooking, Video Games"
571,Kevin,Lahaina,81,Emma,"Yoga, Tennis, Team Sports"
571,Kevin,Lahaina,81,Olivia,"Martial Arts, Cooking"
571,Kevin,Lahaina,81,John,"Fishing, Running, Tennis"
571,Kevin,Lahaina,81,Ava,"Quilting, Board Games, Golf"
571,Kevin,Lahaina,81,Camila,"Running, Woodworking"
572,John,San Antonio,90,Luke,"Volunteer Work, Watching Sports"
572,John,San Antonio,90,Sarah,"Watching Sports, Woodworking"
573,Isabella,Sedona,84,Zoey,"Video Games, Martial Arts"
573,Isabella,Sedona,84,Liam,"Calligraphy, Traveling"
573,Isabella,Sedona,84,Charlotte,"Video Games, Board Games, Volunteer Work"
574,Liam,Miami Beach,22,Chloe,"Tennis, Running"
574,Liam,Miami Beach,22,Oliver,"Socializing, Music, Video Games"
574,Liam,Miami Beach,22,Kevin,"Team Sports, Calligraphy, Fishing"
574,Liam,Miami Beach,22,Oliver,"Movie Watching, Shopping"
574,Liam,Miami Beach,22,Michelle,"Fishing, Video Games"
574,Liam,Miami Beach,22,Grace,"Fishing, Collecting, Quilting"
575,Isabella,Sedona,76,Lucas,"Bicycling, Gardening"
575,Isabella,Sedona,76,Zoey,"Music, Podcasts, Walking"
576,Michelle,Washington,21,Victoria,"Gardening, Quilting, Board Games"
576,Michelle,Washington,21,Emily,"Church Activities, Movie Watching, Board Games"
577,Michael,Austin,76,Kevin,"Church Activities, Reading, Television"
577,Michael,Austin,76,Kevin,"Movie Watching, Video Games, Reading"
577,Michael,Austin,76,Ava,"Video Games, Calligraphy"
577,Michael,Austin,76,Mia,"Martial Arts, Housework"
578,Sophie,Seattle,95,Victoria,"Woodworking, Movie Watching"
578,Sophie,Seattle,95,Noah,"Calligraphy, Volunteer Work"
578,Sophie,Seattle,95,Lucas,"Jewelry Making, Calligraphy, Podcasts"
579,Robert,Orlando,67,Zoey,"Calligraphy, Reading, Church Activities"
579,Robert,Orlando,67,Noah,"Skiing & Snowboarding, Golf, Genealogy"
579,Robert,Orlando,67,Robert,"Church Activities, Gardening"
579,Robert,Orlando,67,Luke,"Eating Out, Painting, Yoga"
580,Jack,Los Angeles,81,Mia,"Genealogy, Watching Sports, Bicycling"
580,Jack,Los Angeles,81,Robert,"Tennis, Eating Out"
580,Jack,Los Angeles,81,Amelia,"Dancing, Traveling"
580,Jack,Los Angeles,81,Michelle,"Dancing, Shopping"
581,Victoria,Honolulu,83,Elijah,"Jewelry Making, Socializing"
581,Victoria,Honolulu,83,Mateo,"Yoga, Video Games"
581,Victoria,Honolulu,83,Joe,"Socializing, Fishing"
581,Victoria,Honolulu,83,Camila,"Calligraphy, Eating Out, Team Sports"
581,Victoria,Honolulu,83,Liam,"Quilting, Collecting, Running"
581,Victoria,Honolulu,83,Camila,"Walking, Movie Watching, Collecting"
582,Chloe,San Antonio,18,John,"Tennis, Quilting"
582,Chloe,San Antonio,18,Mia,"Team Sports, Podcasts, Volunteer Work"
583,Victoria,Miami Beach,99,Liam,"Martial Arts, Cooking, Collecting"
583,Victoria,Miami Beach,99,Elijah,"Golf, Walking, Shopping"
583,Victoria,Miami Beach,99,Charlotte,"Music, Eating Out"
583,Victoria,Miami Beach,99,Joe,Woodworking
583,Victoria,Miami Beach,99,Amelia,"Martial Arts, Running"
584,Amelia,Honolulu,41,Noah,"Genealogy, Reading"
584,Amelia,Honolulu,41,Sophie,"Dancing, Television, Walking"
584,Amelia,Honolulu,41,Chris,"Shopping, Running, Fishing"
585,Jack,Sedona,81,Olivia,"Television, Yoga, Volunteer Work"
585,Jack,Sedona,81,Olivia,"Golf, Running, Volunteer Work"
585,Jack,Sedona,81,Michael,"Volunteer Work, Bicycling, Golf"
585,Jack,Sedona,81,Amelia,"Walking, Quilting, Eating Out"
585,Jack,Sedona,81,Olivia,"Genealogy, Painting, Eating Out"
